Final_Liquid Inlet-SIM,Final_Gas Inlet-SIM,Gas Outlet_16-SIM
0.006048349,0.017492711,0.002150714
0.006182701,0.017492711,0.002227538
0.006318333,0.017492711,0.002305477
0.006455263,0.017492711,0.002384506
0.00659351,0.017492711,0.002464604
0.006733092,0.017492711,0.002545751
0.006874029,0.017492711,0.002627929
0.007016341,0.017492711,0.002711122
0.007160049,0.017492711,0.002795314
0.007305172,0.017492711,0.002880494
0.007451733,0.017492711,0.002966649
0.007599751,0.017492711,0.00305377
0.00774925,0.017492711,0.003141847
0.007900251,0.017492711,0.003230873
0.008052778,0.017492711,0.003320841
0.008206853,0.017492711,0.003411747
0.0083625,0.017492711,0.003503585
0.00223,0.018950437,0.000466585
0.002330533,0.018950437,0.000487157
0.002431893,0.018950437,0.000508992
0.002534091,0.018950437,0.000532158
0.002637137,0.018950437,0.000556722
0.002741042,0.018950437,0.000582747
0.002845816,0.018950437,0.000610297
0.002951471,0.018950437,0.000639431
0.003058017,0.018950437,0.000670205
0.003165466,0.018950437,0.000702667
0.00327383,0.018950437,0.000736862
0.00338312,0.018950437,0.000772827
0.003493348,0.018950437,0.000810592
0.003604526,0.018950437,0.000850179
0.003716667,0.018950437,0.000891601
0.003829783,0.018950437,0.000934866
0.003943886,0.018950437,0.000979972
0.004058991,0.018950437,0.001026908
0.00417511,0.018950437,0.001075661
0.004292257,0.018950437,0.001126209
0.004410444,0.018950437,0.001178523
0.004529688,0.018950437,0.001232574
0.00465,0.018950437,0.001288325
0.004771396,0.018950437,0.00134574
0.004893891,0.018950437,0.001404777
0.0050175,0.018950437,0.001465397
0.005142237,0.018950437,0.001527558
0.005268119,0.018950437,0.001591217
0.005395161,0.018950437,0.001656334
0.00552338,0.018950437,0.001722869
0.005652791,0.018950437,0.001790782
0.005783411,0.018950437,0.001860037
0.005915258,0.018950437,0.001930596
0.006048349,0.018950437,0.002002427
0.006182701,0.018950437,0.002075496
0.006318333,0.018950437,0.002149775
0.006455263,0.018950437,0.002225234
0.00659351,0.018950437,0.002301847
0.006733092,0.018950437,0.002379591
0.006874029,0.018950437,0.002458442
0.007016341,0.018950437,0.00253838
0.007160049,0.018950437,0.002619387
0.007305172,0.018950437,0.002701444
0.007451733,0.018950437,0.002784537
0.007599751,0.018950437,0.002868652
0.00774925,0.018950437,0.002953775
0.007900251,0.018950437,0.003039896
0.008052778,0.018950437,0.003127004
0.008206853,0.018950437,0.003215091
0.0083625,0.018950437,0.003304149
0.00223,0.020408163,0.000466377
0.002330533,0.020408163,0.000484964
0.002431893,0.020408163,0.000504631
0.002534091,0.020408163,0.000525437
0.002637137,0.020408163,0.000547443
0.002741042,0.020408163,0.000570707
0.002845816,0.020408163,0.000595289
0.002951471,0.020408163,0.000621247
0.003058017,0.020408163,0.000648638
0.003165466,0.020408163,0.000677517
0.00327383,0.020408163,0.000707933
0.00338312,0.020408163,0.000739933
0.003493348,0.020408163,0.000773559
0.003604526,0.020408163,0.000808849
0.003716667,0.020408163,0.000845833
0.003829783,0.020408163,0.000884536
0.003943886,0.020408163,0.000924976
0.004058991,0.020408163,0.000967165
0.00417511,0.020408163,0.001011108
0.004292257,0.020408163,0.001056804
0.004410444,0.020408163,0.001104247
0.004529688,0.020408163,0.001153423
0.00465,0.020408163,0.001204315
0.004771396,0.020408163,0.001256901
0.004893891,0.020408163,0.001311154
0.0050175,0.020408163,0.001367047
0.005142237,0.020408163,0.001424548
0.005268119,0.020408163,0.001483622
0.005395161,0.020408163,0.001544237
0.00552338,0.020408163,0.001606356
0.005652791,0.020408163,0.001669944
0.005783411,0.020408163,0.001734965
0.005915258,0.020408163,0.001801386
0.006048349,0.020408163,0.00186917
0.006182701,0.020408163,0.001938287
0.006318333,0.020408163,0.002008703
0.006455263,0.020408163,0.002080389
0.00659351,0.020408163,0.002153316
0.006733092,0.020408163,0.002227457
0.006874029,0.020408163,0.002302785
0.007016341,0.020408163,0.002379277
0.007160049,0.020408163,0.002456911
0.007305172,0.020408163,0.002535666
0.007451733,0.020408163,0.002615523
0.007599751,0.020408163,0.002696463
0.00774925,0.020408163,0.002778471
0.007900251,0.020408163,0.002861532
0.008052778,0.020408163,0.002945633
0.008206853,0.020408163,0.003030762
0.0083625,0.020408163,0.003116907
0.00223,0.021865889,0.000468937
0.002330533,0.021865889,0.00048593
0.002431893,0.021865889,0.000503856
0.002534091,0.021865889,0.000522766
0.002637137,0.021865889,0.000542712
0.002741042,0.021865889,0.000563748
0.002845816,0.021865889,0.000585927
0.002951471,0.021865889,0.000609304
0.003058017,0.021865889,0.000633931
0.003165466,0.021865889,0.000659862
0.00327383,0.021865889,0.000687147
0.00338312,0.021865889,0.000715837
0.003493348,0.021865889,0.000745978
0.003604526,0.021865889,0.000777615
0.003716667,0.021865889,0.000810786
0.003829783,0.021865889,0.000845528
0.003943886,0.021865889,0.000881872
0.004058991,0.021865889,0.000919844
0.00417511,0.021865889,0.000959465
0.004292257,0.021865889,0.001000751
0.004410444,0.021865889,0.001043712
0.004529688,0.021865889,0.001088352
0.00465,0.021865889,0.00113467
0.004771396,0.021865889,0.001182661
0.004893891,0.021865889,0.001232315
0.0050175,0.021865889,0.001283617
0.005142237,0.021865889,0.001336549
0.005268119,0.021865889,0.001391089
0.005395161,0.021865889,0.001447214
0.00552338,0.021865889,0.001504897
0.005652791,0.021865889,0.001564109
0.005783411,0.021865889,0.001624822
0.005915258,0.021865889,0.001687006
0.006048349,0.021865889,0.00175063
0.006182701,0.021865889,0.001815663
0.006318333,0.021865889,0.001882075
0.006455263,0.021865889,0.001949837
0.00659351,0.021865889,0.002018919
0.006733092,0.021865889,0.002089294
0.006874029,0.021865889,0.002160935
0.007016341,0.021865889,0.002233815
0.007160049,0.021865889,0.002307911
0.007305172,0.021865889,0.002383199
0.007451733,0.021865889,0.002459657
0.007599751,0.021865889,0.002537265
0.00774925,0.021865889,0.002616004
0.007900251,0.021865889,0.002695856
0.008052778,0.021865889,0.002776805
0.008206853,0.021865889,0.002858836
0.0083625,0.021865889,0.002941934
0.00223,0.023323615,0.000473565
0.002330533,0.023323615,0.000489257
0.002431893,0.023323615,0.000505763
0.002534091,0.023323615,0.000523128
0.002637137,0.023323615,0.000541396
0.002741042,0.023323615,0.000560615
0.002845816,0.023323615,0.000580831
0.002951471,0.023323615,0.000602094
0.003058017,0.023323615,0.000624451
0.003165466,0.023323615,0.000647953
0.00327383,0.023323615,0.000672647
0.00338312,0.023323615,0.000698583
0.003493348,0.023323615,0.000725807
0.003604526,0.023323615,0.000754364
0.003716667,0.023323615,0.000784298
0.003829783,0.023323615,0.000815651
0.003943886,0.023323615,0.000848459
0.004058991,0.023323615,0.000882758
0.00417511,0.023323615,0.000918578
0.004292257,0.023323615,0.000955947
0.004410444,0.023323615,0.000994887
0.004529688,0.023323615,0.001035415
0.00465,0.023323615,0.001077545
0.004771396,0.023323615,0.001121286
0.004893891,0.023323615,0.001166641
0.0050175,0.023323615,0.00121361
0.005142237,0.023323615,0.00126219
0.005268119,0.023323615,0.00131237
0.005395161,0.023323615,0.00136414
0.00552338,0.023323615,0.001417483
0.005652791,0.023323615,0.001472383
0.005783411,0.023323615,0.001528819
0.005915258,0.023323615,0.001586768
0.006048349,0.023323615,0.001646207
0.006182701,0.023323615,0.001707111
0.006318333,0.023323615,0.001769453
0.006455263,0.023323615,0.001833209
0.00659351,0.023323615,0.00189835
0.006733092,0.023323615,0.001964852
0.006874029,0.023323615,0.002032687
0.007016341,0.023323615,0.002101831
0.007160049,0.023323615,0.002172259
0.007305172,0.023323615,0.002243946
0.007451733,0.023323615,0.002316871
0.007599751,0.023323615,0.00239101
0.00774925,0.023323615,0.002466344
0.007900251,0.023323615,0.002542852
0.008052778,0.023323615,0.002620516
0.008206853,0.023323615,0.002699318
0.0083625,0.023323615,0.002779242
0.00223,0.024781341,0.000479766
0.002330533,0.024781341,0.00049438
0.002431893,0.024781341,0.000509712
0.002534091,0.024781341,0.0005258
0.002637137,0.024781341,0.000542683
0.002741042,0.024781341,0.000560401
0.002845816,0.024781341,0.000578996
0.002951471,0.024781341,0.000598512
0.003058017,0.024781341,0.000618991
0.003165466,0.024781341,0.000640479
0.00327383,0.024781341,0.00066302
0.00338312,0.024781341,0.000686658
0.003493348,0.024781341,0.00071144
0.003604526,0.024781341,0.000737408
0.003716667,0.024781341,0.000764606
0.003829783,0.024781341,0.000793077
0.003943886,0.024781341,0.000822861
0.004058991,0.024781341,0.000853996
0.00417511,0.024781341,0.000886518
0.004292257,0.024781341,0.000920462
0.004410444,0.024781341,0.000955856
0.004529688,0.024781341,0.000992728
0.00465,0.024781341,0.001031101
0.004771396,0.024781341,0.001070994
0.004893891,0.024781341,0.001112423
0.0050175,0.024781341,0.0011554
0.005142237,0.024781341,0.001199931
0.005268119,0.024781341,0.001246021
0.005395161,0.024781341,0.00129367
0.00552338,0.024781341,0.001342874
0.005652791,0.024781341,0.001393625
0.005783411,0.024781341,0.001445914
0.005915258,0.024781341,0.001499728
0.006048349,0.024781341,0.001555053
0.006182701,0.024781341,0.00161187
0.006318333,0.024781341,0.001670161
0.006455263,0.024781341,0.001729905
0.00659351,0.024781341,0.001791081
0.006733092,0.024781341,0.001853668
0.006874029,0.024781341,0.001917641
0.007016341,0.024781341,0.001982979
0.007160049,0.024781341,0.002049658
0.007305172,0.024781341,0.002117655
0.007451733,0.024781341,0.002186949
0.007599751,0.024781341,0.002257517
0.00774925,0.024781341,0.002329339
0.007900251,0.024781341,0.002402393
0.008052778,0.024781341,0.00247666
0.008206853,0.024781341,0.002552121
0.0083625,0.024781341,0.002628759
0.00223,0.026239067,0.000487185
0.002330533,0.026239067,0.000500893
0.002431893,0.026239067,0.00051524
0.002534091,0.026239067,0.000530258
0.002637137,0.026239067,0.000545982
0.002741042,0.026239067,0.000562446
0.002845816,0.026239067,0.000579688
0.002951471,0.026239067,0.000597745
0.003058017,0.026239067,0.000616656
0.003165466,0.026239067,0.00063646
0.00327383,0.026239067,0.000657197
0.00338312,0.026239067,0.00067891
0.003493348,0.026239067,0.000701639
0.003604526,0.026239067,0.000725425
0.003716667,0.026239067,0.00075031
0.003829783,0.026239067,0.000776335
0.003943886,0.026239067,0.000803539
0.004058991,0.026239067,0.000831963
0.00417511,0.026239067,0.000861644
0.004292257,0.026239067,0.000892618
0.004410444,0.026239067,0.00092492
0.004529688,0.026239067,0.000958581
0.00465,0.026239067,0.000993631
0.004771396,0.026239067,0.001030096
0.004893891,0.026239067,0.001068
0.0050175,0.026239067,0.001107363
0.005142237,0.026239067,0.001148202
0.005268119,0.026239067,0.001190531
0.005395161,0.026239067,0.00123436
0.00552338,0.026239067,0.001279696
0.005652791,0.026239067,0.001326541
0.005783411,0.026239067,0.001374896
0.005915258,0.026239067,0.001424758
0.006048349,0.026239067,0.001476122
0.006182701,0.026239067,0.001528978
0.006318333,0.026239067,0.001583316
0.006455263,0.026239067,0.001639124
0.00659351,0.026239067,0.001696386
0.006733092,0.026239067,0.001755086
0.006874029,0.026239067,0.001815207
0.007016341,0.026239067,0.001876731
0.007160049,0.026239067,0.001939637
0.007305172,0.026239067,0.002003908
0.007451733,0.026239067,0.002069522
0.007599751,0.026239067,0.00213646
0.00774925,0.026239067,0.002204701
0.007900251,0.026239067,0.002274227
0.008052778,0.026239067,0.002345017
0.008206853,0.026239067,0.002417053
0.0083625,0.026239067,0.002490317
0.00223,0.027696793,0.000495561
0.002330533,0.027696793,0.000508498
0.002431893,0.027696793,0.000522007
0.002534091,0.027696793,0.000536119
0.002637137,0.027696793,0.000550861
0.002741042,0.027696793,0.000566265
0.002845816,0.027696793,0.000582363
0.002951471,0.027696793,0.000599189
0.003058017,0.027696793,0.000616776
0.003165466,0.027696793,0.000635159
0.00327383,0.027696793,0.000654376
0.00338312,0.027696793,0.000674461
0.003493348,0.027696793,0.000695454
0.003604526,0.027696793,0.000717393
0.003716667,0.027696793,0.000740314
0.003829783,0.027696793,0.000764258
0.003943886,0.027696793,0.000789262
0.004058991,0.027696793,0.000815364
0.00417511,0.027696793,0.000842603
0.004292257,0.027696793,0.000871014
0.004410444,0.027696793,0.000900633
0.004529688,0.027696793,0.000931494
0.00465,0.027696793,0.00096363
0.004771396,0.027696793,0.000997072
0.004893891,0.027696793,0.001031847
0.0050175,0.027696793,0.001067982
0.005142237,0.027696793,0.001105501
0.005268119,0.027696793,0.001144425
0.005395161,0.027696793,0.00118477
0.00552338,0.027696793,0.001226553
0.005652791,0.027696793,0.001269785
0.005783411,0.027696793,0.001314475
0.005915258,0.027696793,0.001360629
0.006048349,0.027696793,0.00140825
0.006182701,0.027696793,0.001457339
0.006318333,0.027696793,0.001507893
0.006455263,0.027696793,0.001559907
0.00659351,0.027696793,0.001613374
0.006733092,0.027696793,0.001668286
0.006874029,0.027696793,0.00172463
0.007016341,0.027696793,0.001782395
0.007160049,0.027696793,0.001841566
0.007305172,0.027696793,0.00190213
0.007451733,0.027696793,0.001964069
0.007599751,0.027696793,0.002027367
0.00774925,0.027696793,0.002092006
0.007900251,0.027696793,0.002157971
0.008052778,0.027696793,0.002225243
0.008206853,0.027696793,0.002293804
0.0083625,0.027696793,0.002363637
0.00223,0.029154519,0.000504696
0.002330533,0.029154519,0.000516969
0.002431893,0.029154519,0.000529759
0.002534091,0.029154519,0.000543092
0.002637137,0.029154519,0.000556994
0.002741042,0.029154519,0.000571492
0.002845816,0.029154519,0.000586614
0.002951471,0.029154519,0.00060239
0.003058017,0.029154519,0.000618849
0.003165466,0.029154519,0.000636022
0.00327383,0.029154519,0.000653943
0.00338312,0.029154519,0.000672644
0.003493348,0.029154519,0.000692158
0.003604526,0.029154519,0.000712521
0.003716667,0.029154519,0.000733768
0.003829783,0.029154519,0.000755933
0.003943886,0.029154519,0.000779053
0.004058991,0.029154519,0.000803163
0.00417511,0.029154519,0.0008283
0.004292257,0.029154519,0.000854499
0.004410444,0.029154519,0.000881796
0.004529688,0.029154519,0.000910223
0.00465,0.029154519,0.000939816
0.004771396,0.029154519,0.000970606
0.004893891,0.029154519,0.001002625
0.0050175,0.029154519,0.001035901
0.005142237,0.029154519,0.001070463
0.005268119,0.029154519,0.001106335
0.005395161,0.029154519,0.001143542
0.00552338,0.029154519,0.001182104
0.005652791,0.029154519,0.001222039
0.005783411,0.029154519,0.001263364
0.005915258,0.029154519,0.001306091
0.006048349,0.029154519,0.001350232
0.006182701,0.029154519,0.001395794
0.006318333,0.029154519,0.001442784
0.006455263,0.029154519,0.001491203
0.00659351,0.029154519,0.001541052
0.006733092,0.029154519,0.001592329
0.006874029,0.029154519,0.001645031
0.007016341,0.029154519,0.00169915
0.007160049,0.029154519,0.001754681
0.007305172,0.029154519,0.001811612
0.007451733,0.029154519,0.001869934
0.007599751,0.029154519,0.001929635
0.00774925,0.029154519,0.0019907
0.007900251,0.029154519,0.002053118
0.008052778,0.029154519,0.002116872
0.008206853,0.029154519,0.002181949
0.0083625,0.029154519,0.002248332
0.00223,0.030612245,0.000514443
0.002330533,0.030612245,0.000526137
0.002431893,0.030612245,0.000538303
0.002534091,0.030612245,0.000550961
0.002637137,0.030612245,0.000564136
0.002741042,0.030612245,0.000577851
0.002845816,0.030612245,0.000592131
0.002951471,0.030612245,0.000607002
0.003058017,0.030612245,0.000622491
0.003165466,0.030612245,0.000638624
0.00327383,0.030612245,0.000655432
0.00338312,0.030612245,0.000672944
0.003493348,0.030612245,0.00069119
0.003604526,0.030612245,0.0007102
0.003716667,0.030612245,0.000730008
0.003829783,0.030612245,0.000750644
0.003943886,0.030612245,0.000772143
0.004058991,0.030612245,0.000794538
0.00417511,0.030612245,0.000817861
0.004292257,0.030612245,0.000842148
0.004410444,0.030612245,0.000867431
0.004529688,0.030612245,0.000893744
0.00465,0.030612245,0.000921119
0.004771396,0.030612245,0.00094959
0.004893891,0.030612245,0.000979188
0.0050175,0.030612245,0.001009944
0.005142237,0.030612245,0.001041888
0.005268119,0.030612245,0.001075046
0.005395161,0.030612245,0.001109447
0.00552338,0.030612245,0.001145115
0.005652791,0.030612245,0.001182072
0.005783411,0.030612245,0.001220341
0.005915258,0.030612245,0.001259939
0.006048349,0.030612245,0.001300883
0.006182701,0.030612245,0.001343188
0.006318333,0.030612245,0.001386865
0.006455263,0.030612245,0.001431924
0.00659351,0.030612245,0.001478372
0.006733092,0.030612245,0.001526214
0.006874029,0.030612245,0.001575454
0.007016341,0.030612245,0.00162609
0.007160049,0.030612245,0.001678122
0.007305172,0.030612245,0.001731547
0.007451733,0.030612245,0.001786359
0.007599751,0.030612245,0.001842552
0.00774925,0.030612245,0.001900118
0.007900251,0.030612245,0.001959047
0.008052778,0.030612245,0.00201933
0.008206853,0.030612245,0.002080955
0.0083625,0.030612245,0.002143909
0.00223,0.032069971,0.000524685
0.002330533,0.032069971,0.000535871
0.002431893,0.032069971,0.000547488
0.002534091,0.032069971,0.000559557
0.002637137,0.032069971,0.000572096
0.002741042,0.032069971,0.000585129
0.002845816,0.032069971,0.000598676
0.002951471,0.032069971,0.00061276
0.003058017,0.032069971,0.000627406
0.003165466,0.032069971,0.000642639
0.00327383,0.032069971,0.000658482
0.00338312,0.032069971,0.000674965
0.003493348,0.032069971,0.000692112
0.003604526,0.032069971,0.000709953
0.003716667,0.032069971,0.000728516
0.003829783,0.032069971,0.000747831
0.003943886,0.032069971,0.000767927
0.004058991,0.032069971,0.000788836
0.00417511,0.032069971,0.000810588
0.004292257,0.032069971,0.000833214
0.004410444,0.032069971,0.000856747
0.004529688,0.032069971,0.000881219
0.00465,0.032069971,0.000906659
0.004771396,0.032069971,0.000933102
0.004893891,0.032069971,0.000960577
0.0050175,0.032069971,0.000989115
0.005142237,0.032069971,0.001018747
0.005268119,0.032069971,0.001049501
0.005395161,0.032069971,0.001081406
0.00552338,0.032069971,0.001114489
0.005652791,0.032069971,0.001148775
0.005783411,0.032069971,0.001184289
0.005915258,0.032069971,0.001221054
0.006048349,0.032069971,0.00125909
0.006182701,0.032069971,0.001298415
0.006318333,0.032069971,0.001339048
0.006455263,0.032069971,0.001381003
0.00659351,0.032069971,0.001424292
0.006733092,0.032069971,0.001468927
0.006874029,0.032069971,0.001514916
0.007016341,0.032069971,0.001562265
0.007160049,0.032069971,0.00161098
0.007305172,0.032069971,0.001661062
0.007451733,0.032069971,0.001712513
0.007599751,0.032069971,0.001765331
0.00774925,0.032069971,0.001819514
0.007900251,0.032069971,0.001875056
0.008052778,0.032069971,0.001931954
0.008206853,0.032069971,0.001990199
0.0083625,0.032069971,0.002049784
0.00223,0.033527697,0.000535332
0.002330533,0.033527697,0.000546067
0.002431893,0.033527697,0.000557199
0.002534091,0.033527697,0.000568747
0.002637137,0.033527697,0.000580727
0.002741042,0.033527697,0.000593158
0.002845816,0.033527697,0.000606062
0.002951471,0.033527697,0.000619457
0.003058017,0.033527697,0.000633365
0.003165466,0.033527697,0.000647809
0.00327383,0.033527697,0.000662811
0.00338312,0.033527697,0.000678395
0.003493348,0.033527697,0.000694585
0.003604526,0.033527697,0.000711407
0.003716667,0.033527697,0.000728886
0.003829783,0.033527697,0.00074705
0.003943886,0.033527697,0.000765925
0.004058991,0.033527697,0.00078554
0.00417511,0.033527697,0.000805922
0.004292257,0.033527697,0.000827102
0.004410444,0.033527697,0.000849108
0.004529688,0.033527697,0.00087197
0.00465,0.033527697,0.000895719
0.004771396,0.033527697,0.000920383
0.004893891,0.033527697,0.000945994
0.0050175,0.033527697,0.00097258
0.005142237,0.033527697,0.001000173
0.005268119,0.033527697,0.0010288
0.005395161,0.033527697,0.00105849
0.00552338,0.033527697,0.001089272
0.005652791,0.033527697,0.001121172
0.005783411,0.033527697,0.001154217
0.005915258,0.033527697,0.001188431
0.006048349,0.033527697,0.001223837
0.006182701,0.033527697,0.001260459
0.006318333,0.033527697,0.001298315
0.006455263,0.033527697,0.001337426
0.00659351,0.033527697,0.001377809
0.006733092,0.033527697,0.001419478
0.006874029,0.033527697,0.001462447
0.007016341,0.033527697,0.001506729
0.007160049,0.033527697,0.001552332
0.007305172,0.033527697,0.001599265
0.007451733,0.033527697,0.001647533
0.007599751,0.033527697,0.00169714
0.00774925,0.033527697,0.00174809
0.007900251,0.033527697,0.001800383
0.008052778,0.033527697,0.001854018
0.008206853,0.033527697,0.001908992
0.0083625,0.033527697,0.001965303
0.00223,0.034985423,0.000546311
0.002330533,0.034985423,0.000556643
0.002431893,0.034985423,0.000567343
0.002534091,0.034985423,0.000578426
0.002637137,0.034985423,0.000589909
0.002741042,0.034985423,0.000601809
0.002845816,0.034985423,0.000614142
0.002951471,0.034985423,0.000626928
0.003058017,0.034985423,0.000640186
0.003165466,0.034985423,0.000653935
0.00327383,0.034985423,0.000668196
0.00338312,0.034985423,0.00068299
0.003493348,0.034985423,0.000698339
0.003604526,0.034985423,0.000714267
0.003716667,0.034985423,0.000730796
0.003829783,0.034985423,0.000747951
0.003943886,0.034985423,0.000765756
0.004058991,0.034985423,0.000784237
0.00417511,0.034985423,0.00080342
0.004292257,0.034985423,0.000823331
0.004410444,0.034985423,0.000843999
0.004529688,0.034985423,0.00086545
0.00465,0.034985423,0.000887712
0.004771396,0.034985423,0.000910813
0.004893891,0.034985423,0.000934783
0.0050175,0.034985423,0.00095965
0.005142237,0.034985423,0.000985441
0.005268119,0.034985423,0.001012186
0.005395161,0.034985423,0.001039912
0.00552338,0.034985423,0.001068648
0.005652791,0.034985423,0.001098421
0.005783411,0.034985423,0.001129258
0.005915258,0.034985423,0.001161183
0.006048349,0.034985423,0.001194224
0.006182701,0.034985423,0.001228402
0.006318333,0.034985423,0.001263742
0.006455263,0.034985423,0.001300265
0.00659351,0.034985423,0.001337991
0.006733092,0.034985423,0.001376939
0.006874029,0.034985423,0.001417126
0.007016341,0.034985423,0.001458569
0.007160049,0.034985423,0.00150128
0.007305172,0.034985423,0.001545272
0.007451733,0.034985423,0.001590556
0.007599751,0.034985423,0.00163714
0.00774925,0.034985423,0.001685032
0.007900251,0.034985423,0.001734238
0.008052778,0.034985423,0.001784761
0.008206853,0.034985423,0.001836603
0.0083625,0.034985423,0.001889766
0.00223,0.036443149,0.000557564
0.002330533,0.036443149,0.000567533
0.002431893,0.036443149,0.000577845
